OID_,Name,FolderPath,SymbolID,AltMode,Base,Clamped,Extruded,Snippet,PopupInfo,Shape_Leng,Shape_Area,layer,path,Edu_Count,OID__2,Name_2,FolderPath_2,SymbolID_2,AltMode_2,Base_2,Clamped_2,Extruded_2,Snippet_2,PopupInfo_2,Shape_Leng_2,Shape_Area_2,layer_2,path_2,Health_Count
0,Daragala,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.05792883475,0.00013320372,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0,0,Daragala,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.05792883475,0.00013320372,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0
0,Balagala,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.06710660496,0.00016841861,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0,0,Daragala,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.05792883475,0.00013320372,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0
0,Kumarapattiya,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.06504184247,0.00010756396,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0,0,Daragala,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.05792883475,0.00013320372,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0
0,Rathamba,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.04796859529,0.00008462196,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0,0,Daragala,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.05792883475,0.00013320372,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0
0,Welimada Town,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.10995401803,0.00010396432,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,2,0,Daragala,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.05792883475,0.00013320372,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0
0,Welimada Watta,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.07626179415,0.00012412488,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0,0,Daragala,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.05792883475,0.00013320372,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0
0,Downside,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.09634816242,0.00013389327,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0,0,Daragala,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.05792883475,0.00013320372,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0
0,Dambana,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.62940618463,0.01901697801,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,1,0,Dambana,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.62940618463,0.01901697801,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0
0,Kukulapola,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.30837360419,0.00220410647,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0,0,Dambana,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.62940618463,0.01901697801,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0
0,Welampele,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.13092370999,0.00085381417,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0,0,Dambana,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.62940618463,0.01901697801,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0
0,Beligalla,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.16711073874,0.00081684173,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,1,0,Dambana,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.62940618463,0.01901697801,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0
0,Pahala Rathkinda,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.12733938675,0.00062135330,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0,0,Dambana,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.62940618463,0.01901697801,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0
0,Keselpotha North,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.19779089571,0.00141686508,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0,0,Dambana,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.62940618463,0.01901697801,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0
0,Girandurukotte,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.26724745134,0.00210208651,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0,0,Dambana,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.62940618463,0.01901697801,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0
0,Ella,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.05679790897,0.00016694684,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0,0,Ella,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.05679790897,0.00016694684,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,6
0,Kithalella,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.07620572805,0.00020453256,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,2,0,Ella,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.05679790897,0.00016694684,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,6
0,Newberg,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.09562884221,0.00035424285,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,1,0,Ella,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.05679790897,0.00016694684,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,6
0,Madhuragama,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.06743600622,0.00013087128,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0,0,Ella,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.05679790897,0.00016694684,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,6
0,Yahalewela,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.06348814697,0.00011523325,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0,0,Ella,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.05679790897,0.00016694684,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,6
0,Rawanaella,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.10414135133,0.00046570105,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0,0,Ella,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.05679790897,0.00016694684,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,6
0,Idamegama3,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.04367476349,0.00007979021,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0,0,Ella,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.05679790897,0.00016694684,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,6
0,Wewatta,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.44046058856,0.00441239949,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0,0,Wewatta,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.44046058856,0.00441239949,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0
0,Ekiriyankumbura,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.26794913957,0.00221077163,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0,0,Wewatta,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.44046058856,0.00441239949,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0
0,Mahalunuka,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.21952568686,0.00180233720,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0,0,Wewatta,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.44046058856,0.00441239949,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0
0,Dehigama,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.28944477929,0.00327530523,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0,0,Wewatta,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.44046058856,0.00441239949,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0
0,Morana,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.14300216868,0.00092880111,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0,0,Wewatta,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.44046058856,0.00441239949,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0
0,Kandubedda,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.22415055822,0.00240148801,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0,0,Wewatta,GN Boundary  Badulla  District/GN Boundary  Badulla  District,0,0,0.00000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0",0.44046058856,0.00441239949,Badulla District GN Boundary,C:\Users\USER\Desktop\FYRP\Badulla District GN Boundary.shp,0
